"go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0008103",139,"GO:0030010",0.44229,19,"oocyte microtubule cytoskeleton polarization","establishment of cell polarity",0.858401771336554,0.284333333333333,0.694
"GO:0051172",50,"GO:0051253",0.44102,0,"negative regulation of nitrogen compound metabolic process","negative regulation of RNA metabolic process",0.855495169082126,0.2005,0.924
"GO:0051961",57,"GO:0045995",0.43907,0,"negative regulation of nervous system development","regulation of embryonic development",0.826230273752013,0.31525,0.759
"GO:0007297",140,"GO:0007427",0.43833,12,"follicle cell of egg chamber migration","epithelial cell migration, open tracheal system",0.869363123993559,0.243666666666667,0.856
"GO:0007600",114,"GO:0007612",0.43741,0,"sensory perception","learning",0.93585346215781,0.253625,0.725
"GO:0008610",3,"GO:0046486",0.43634,10,"lipid biosynthetic process","glycerolipid metabolic process",0.934169887278583,0.329625,0.753
"GO:0007399",6,"GO:0048666",0.43454,99,"nervous system development","neuron development",0.881967793880837,0.3552,0.828
"GO:0055001",25,"GO:0007525",0.43441,13,"muscle cell development","somatic muscle development",0.916864734299517,0.2875,0.773
"GO:0007626",138,"GO:0007626",0.43426,16,"locomotory behavior","locomotory behavior",0.936190821256039,0.463666666666667,0
"GO:0019725",19,"GO:0060250",0.43121,1,"cellular homeostasis","germ-line stem-cell niche homeostasis",0.992753623188406,0.307692307692308,0.674
"GO:0016063",161,"GO:0042440",0.43111,18,"rhodopsin biosynthetic process","pigment metabolic process",0.930610305958132,0.196,0.839
"GO:0055059",153,"GO:2000177",0.42954,32,"asymmetric neuroblast division","regulation of neural precursor cell proliferation",0.883832528180354,0.2775,0.863
"GO:0055057",153,"GO:2000177",0.42954,3,"neuroblast division","regulation of neural precursor cell proliferation",0.887570048309179,0.275,0.867
"GO:0009582",77,"GO:0016048",0.42892,0,"detection of abiotic stimulus","detection of temperature stimulus",0.947082930756844,0.200538461538462,0.813
"GO:0009581",77,"GO:0016048",0.42892,0,"detection of external stimulus","detection of temperature stimulus",0.941387278582931,0.200538461538462,0.813
"GO:0060180",5,"GO:0060179",0.42868,6,"female mating behavior","male mating behavior",0.927832528180354,0.292428571428571,0.807
"GO:0055002",25,"GO:0007525",0.42784,0,"striated muscle cell development","somatic muscle development",0.917995169082126,0.292625,0.762
"GO:0008152",119,"GO:0043170",0.42731,0,"metabolic process","macromolecule metabolic process",0.938429146537842,0.4974,0.607
"GO:0009967",83,"GO:0007165",0.42635,0,"positive regulation of signal transduction","signal transduction",0.837421095008052,0.318571428571429,0.688
"GO:0016325",139,"GO:0030010",0.42574,17,"oocyte microtubule cytoskeleton organization","establishment of cell polarity",0.861607085346216,0.258333333333333,0.726
"GO:0007033",33,"GO:0007033",0.4253,3,"vacuole organization","vacuole organization",0.951890499194847,0.394,0
"GO:0045433",5,"GO:0060179",0.42525,22,"male courtship behavior, veined wing generated song production","male mating behavior",0.93175040257649,0.266428571428571,0.869
"GO:2000179",153,"GO:2000177",0.42477,1,"positive regulation of neural precursor cell proliferation","regulation of neural precursor cell proliferation",0.906012882447665,0.2615,0.921
"GO:0045814",101,"GO:0006338",0.42462,6,"negative regulation of gene expression, epigenetic","chromatin remodeling",0.82889694041868,0.284727272727273,0.889
"GO:1904747",124,"GO:0010623",0.42461,1,"positive regulation of apoptotic process involved in development","programmed cell death involved in cell development",0.871598228663446,0.276842105263158,0.595
"GO:0048563",60,"GO:0009886",0.42248,0,"post-embryonic animal organ morphogenesis","post-embryonic animal morphogenesis",0.886933977455717,0.312,0.969
"GO:0032502",154,"GO:0009653",0.42138,10,"developmental process","anatomical structure morphogenesis",0.921481481481481,0.465,0.601
"GO:0009892",50,"GO:0051253",0.42118,0,"negative regulation of metabolic process","negative regulation of RNA metabolic process",0.853234299516908,0.1858125,0.818
"GO:0016055",48,"GO:0060828",0.42092,23,"Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.872157004830918,0.236857142857143,0.952
"GO:0097264",160,"GO:0097264",0.42041,1,"self proteolysis","self proteolysis",0.964242351046699,1,0
"GO:0007416",22,"GO:0045216",0.42024,24,"synapse assembly","cell-cell junction organization",0.858821256038647,0.256357142857143,0.754
"GO:0043933",101,"GO:0006338",0.4195,0,"protein-containing complex organization","chromatin remodeling",0.935929146537842,0.299181818181818,0.844
"GO:0006793",32,"GO:0019637",0.41745,0,"phosphorus metabolic process","organophosphate metabolic process",0.926298711755233,0.3035,0.854
"GO:0051168",86,"GO:0030705",0.41678,7,"nuclear export","cytoskeleton-dependent intracellular transport",0.942597423510467,0.406555555555556,0.611
"GO:0042753",152,"GO:0048511",0.41604,1,"positive regulation of circadian rhythm","rhythmic process",0.928426731078905,0.308714285714286,0.792
"GO:0016482",87,"GO:1903649",0.41477,0,"cytosolic transport","regulation of cytoplasmic transport",0.946057165861514,0.441333333333333,0.804
"GO:0010647",96,"GO:0010647",0.41469,0,"positive regulation of cell communication","positive regulation of cell communication",0.873908212560387,0.3978,0
"GO:0006865",88,"GO:0015849",0.41418,5,"amino acid transport","organic acid transport",0.955501610305958,0.280777777777778,0.946
"GO:1903311",141,"GO:0006397",0.41291,0,"regulation of mRNA metabolic process","mRNA processing",0.8658961352657,0.2555,0.819
"GO:0050684",141,"GO:0006397",0.41291,8,"regulation of mRNA processing","mRNA processing",0.868169082125604,0.244,0.835
"GO:0048584",133,"GO:0032103",0.4124,0,"positive regulation of response to stimulus","positive regulation of response to external stimulus",0.86132769726248,0.3665,0.848
"GO:0006720",123,"GO:0006720",0.41212,0,"isoprenoid metabolic process","isoprenoid metabolic process",0.939384863123994,0.3935,0
"GO:0006796",32,"GO:0019637",0.41203,2,"phosphate-containing compound metabolic process","organophosphate metabolic process",0.92635346215781,0.3028125,0.853
"GO:0050768",14,"GO:0045595",0.41121,5,"negative regulation of neurogenesis","regulation of cell differentiation",0.813882447665056,0.241,0.827
"GO:0044843",158,"GO:0022402",0.411,0,"cell cycle G1/S phase transition","cell cycle process",0.980925925925926,0.37,0.654
"GO:0000082",158,"GO:0022402",0.411,15,"G1/S transition of mitotic cell cycle","cell cycle process",0.980640901771337,0.341875,0.654
"GO:0007268",73,"GO:1900073",0.41049,103,"chemical synaptic transmission","regulation of neuromuscular synaptic transmission",0.899454106280193,0.304818181818182,0.748
"GO:0006790",105,"GO:0006790",0.40954,4,"sulfur compound metabolic process","sulfur compound metabolic process",0.944703703703704,0.319625,0
"GO:0030537",148,"GO:0042048",0.40923,2,"larval behavior","olfactory behavior",0.943029790660225,0.435875,0.56
"GO:0043038",128,"GO:0006082",0.40904,0,"amino acid activation","organic acid metabolic process",0.927024154589372,0.251428571428571,0.811
"GO:0042592",19,"GO:0060250",0.40806,2,"homeostatic process","germ-line stem-cell niche homeostasis",0.992535426731079,0.286846153846154,0.716
"GO:0009408",159,"GO:0009314",0.40624,82,"response to heat","response to radiation",0.947756038647343,0.3475,0.741
"GO:0009607",81,"GO:0009617",0.40589,0,"response to biotic stimulus","response to bacterium",0.944289049919485,0.298846153846154,0.898
"GO:0043207",81,"GO:0009617",0.40589,0,"response to external biotic stimulus","response to bacterium",0.934760064412238,0.298230769230769,0.898
"GO:0051247",109,"GO:0051248",0.40531,1,"positive regulation of protein metabolic process","negative regulation of protein metabolic process",0.861119967793881,0.3095,0.813
"GO:0046488",3,"GO:0046486",0.4045,9,"phosphatidylinositol metabolic process","glycerolipid metabolic process",0.929666666666667,0.29475,0.947
"GO:0034470",75,"GO:0034470",0.40388,2,"ncRNA processing","ncRNA processing",0.915417069243156,0.276,0
"GO:0007143",158,"GO:0022402",0.40377,42,"female meiotic nuclear division","cell cycle process",0.89199114331723,0.454375,0.693
"GO:0045850",124,"GO:0010623",0.39948,5,"positive regulation of nurse cell apoptotic process","programmed cell death involved in cell development",0.843138486312399,0.287263157894737,0.782
"GO:2000242",136,"GO:2000243",0.39902,1,"negative regulation of reproductive process","positive regulation of reproductive process",0.909765700483092,0.446333333333333,0.811
"GO:0048731",154,"GO:0009653",0.39878,0,"system development","anatomical structure morphogenesis",0.882585346215781,0.4914,0.532
"GO:0043065",124,"GO:0010623",0.39723,46,"positive regulation of apoptotic process","programmed cell death involved in cell development",0.907415458937198,0.270263157894737,0.69
"GO:0008347",78,"GO:0008354",0.39554,35,"glial cell migration","germ cell migration",0.895692431561997,0.417,0.658
"GO:1903825",88,"GO:0015849",0.39484,0,"organic acid transmembrane transport","organic acid transport",0.943285829307568,0.313555555555556,0.955
"GO:0007608",114,"GO:0007612",0.39351,165,"sensory perception of smell","learning",0.940847020933977,0.308625,0.664
"GO:0044249",157,"GO:1901576",0.39265,2,"cellular biosynthetic process","organic substance biosynthetic process",0.907694041867955,0.3905,0.819
"GO:0098722",156,"GO:0051301",0.39158,2,"asymmetric stem cell division","cell division",0.981495169082126,0.201333333333333,0.772
"GO:0003333",88,"GO:0015849",0.39148,51,"amino acid transmembrane transport","organic acid transport",0.943533011272142,0.285888888888889,0.924
"GO:0023056",83,"GO:0007165",0.39109,0,"positive regulation of signaling","signal transduction",0.888920289855072,0.326857142857143,0.641
"GO:0043412",127,"GO:0036211",0.39107,0,"macromolecule modification","protein modification process",0.934785829307568,0.46,0.936
"GO:0008340",155,"GO:0008340",0.39017,183,"determination of adult lifespan","determination of adult lifespan",0.955067632850242,1,0
"GO:0030307",27,"GO:0045926",0.3887,35,"positive regulation of cell growth","negative regulation of growth",0.874462157809984,0.273125,0.731
"GO:0030163",21,"GO:0009057",0.38851,21,"protein catabolic process","macromolecule catabolic process",0.928531400966184,0.172166666666667,0.93
"GO:0007275",154,"GO:0009653",0.3882,26,"multicellular organism development","anatomical structure morphogenesis",0.886957326892109,0.4428,0.593
"GO:0030730",53,"GO:0051651",0.38711,5,"sequestering of triglyceride","maintenance of location in cell",0.963423510466989,0.378333333333333,0.757
"GO:0006405",47,"GO:0006403",0.38689,15,"RNA export from nucleus","RNA localization",0.932589371980676,0.2284,0.888
"GO:0042595",129,"GO:0042594",0.3868,7,"behavioral response to starvation","response to starvation",0.952970209339774,0.4095,0.769
"GO:0042221",74,"GO:0048149",0.38305,0,"response to chemical","behavioral response to ethanol",0.931048309178744,0.30975,0.666
"GO:0006412",36,"GO:0034248",0.38197,598,"translation","regulation of amide metabolic process",0.899951690821256,0.241454545454545,0.768
"GO:0030703",94,"GO:0048859",0.38177,2,"eggshell formation","formation of anatomical boundary",0.885337359098229,0.399181818181818,0.612
"GO:0032446",41,"GO:0016570",0.37972,3,"protein modification by small protein conjugation","histone modification",0.935650563607085,0.282666666666667,0.77
"GO:0007304",94,"GO:0048859",0.37815,36,"chorion-containing eggshell formation","formation of anatomical boundary",0.87888808373591,0.400363636363636,0.61
"GO:0097485",90,"GO:0032989",0.37799,0,"neuron projection guidance","cellular component morphogenesis",0.833100644122383,0.21775,0.887
"GO:0060025",93,"GO:0065008",0.37696,17,"regulation of synaptic activity","regulation of biological quality",0.904926731078905,0.382142857142857,0.596
"GO:0002052",153,"GO:2000177",0.37696,31,"positive regulation of neuroblast proliferation","regulation of neural precursor cell proliferation",0.815449275362319,0.255,0.919
"GO:0009583",77,"GO:0016048",0.37622,0,"detection of light stimulus","detection of temperature stimulus",0.938165056360709,0.197230769230769,0.8
"GO:0042067",100,"GO:0016318",0.37613,28,"establishment of ommatidial planar polarity","ommatidial rotation",0.880208534621578,0.302,0.935
"GO:0045938",152,"GO:0048511",0.37562,18,"positive regulation of circadian sleep/wake cycle, sleep","rhythmic process",0.874945249597423,0.303857142857143,0.767
"GO:0050921",7,"GO:0050918",0.37529,0,"positive regulation of chemotaxis","positive chemotaxis",0.887908212560386,0.288578947368421,0.701
"GO:0010629",50,"GO:0051253",0.37526,80,"negative regulation of gene expression","negative regulation of RNA metabolic process",0.834677938808374,0.2090625,0.781
"GO:0022618",70,"GO:0022618",0.37473,6,"protein-RNA complex assembly","protein-RNA complex assembly",0.940513687600644,0.397,0
"GO:0009056",21,"GO:0009057",0.37266,1,"catabolic process","macromolecule catabolic process",0.942585346215781,0.236666666666667,0.879
"GO:0006520",128,"GO:0006082",0.37237,20,"amino acid metabolic process","organic acid metabolic process",0.920860708534622,0.213214285714286,0.895
"GO:0090090",48,"GO:0060828",0.37004,68,"negative regulation of canonical Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.859765700483092,0.239857142857143,0.937
"GO:0048608",125,"GO:0035112",0.36823,1,"reproductive structure development","genitalia morphogenesis",0.899395330112721,0.256875,0.895
"GO:0090305",151,"GO:0090305",0.368,7,"nucleic acid phosphodiester bond hydrolysis","nucleic acid phosphodiester bond hydrolysis",0.94560305958132,1,0
"GO:0040011",7,"GO:0050918",0.36764,34,"locomotion","positive chemotaxis",0.986782608695652,0.258157894736842,0.729
"GO:0008045",90,"GO:0032989",0.36758,81,"motor neuron axon guidance","cellular component morphogenesis",0.856038647342995,0.317083333333333,0.739
"GO:0032006",44,"GO:0035556",0.36752,6,"regulation of TOR signaling","intracellular signal transduction",0.873156199677939,0.326888888888889,0.738
"GO:0031644",26,"GO:0044057",0.36725,0,"regulation of nervous system process","regulation of system process",0.894082930756844,0.2545,0.919
"GO:0035041",101,"GO:0006338",0.36698,11,"sperm DNA decondensation","chromatin remodeling",0.929909822866345,0.449454545454545,0.652
"GO:0050906",77,"GO:0016048",0.36679,1,"detection of stimulus involved in sensory perception","detection of temperature stimulus",0.897586956521739,0.219076923076923,0.699
"GO:0042749",57,"GO:0045995",0.36567,7,"regulation of circadian sleep/wake cycle","regulation of embryonic development",0.880121578099839,0.3023125,0.585
"GO:0017015",56,"GO:0090287",0.36532,0,"regulation of transforming growth factor beta receptor signaling pathway","regulation of cellular response to growth factor stimulus",0.905731884057971,0.396,0.72
"GO:1903844",56,"GO:0090287",0.36532,0,"regulation of cellular response to transforming growth factor beta stimulus","regulation of cellular response to growth factor stimulus",0.924969404186796,0.396,0.72
"GO:1900074",73,"GO:1900073",0.36496,11,"negative regulation of neuromuscular synaptic transmission","regulation of neuromuscular synaptic transmission",0.90281884057971,0.328272727272727,0.928
"GO:0043067",124,"GO:0010623",0.36335,12,"regulation of programmed cell death","programmed cell death involved in cell development",0.912100644122383,0.233736842105263,0.795
"GO:0007418",82,"GO:0016319",0.36251,9,"ventral midline development","mushroom body development",0.927006441223833,0.4815,0.643
"GO:0007034",86,"GO:0030705",0.36203,12,"vacuolar transport","cytoskeleton-dependent intracellular transport",0.945408212560386,0.399111111111111,0.592
"GO:0001558",27,"GO:0045926",0.362,14,"regulation of cell growth","negative regulation of growth",0.883614331723027,0.264208333333333,0.769
"GO:0048523",50,"GO:0051253",0.36163,0,"negative regulation of cellular process","negative regulation of RNA metabolic process",0.876367954911433,0.279625,0.705
"GO:0051179",122,"GO:0051641",0.36125,0,"localization","cellular localization",0.951224637681159,0.358833333333333,0.755
"GO:0006406",47,"GO:0006403",0.3595,35,"mRNA export from nucleus","RNA localization",0.89045732689211,0.237,0.864
"GO:0009987",150,"GO:0009987",0.35901,0,"cellular process","cellular process",0.97408615136876,1,0
"GO:0071702",88,"GO:0015849",0.35879,13,"organic substance transport","organic acid transport",0.947066022544283,0.362777777777778,0.759
"GO:0043484",149,"GO:0008380",0.35722,20,"regulation of RNA splicing","RNA splicing",0.867565217391304,0.316666666666667,0.847
"GO:0051053",131,"GO:0051052",0.35644,0,"negative regulation of DNA metabolic process","regulation of DNA metabolic process",0.872455716586151,0.333,0.925
"GO:0008652",128,"GO:0006082",0.35622,1,"amino acid biosynthetic process","organic acid metabolic process",0.924159420289855,0.2525,0.747
"GO:0009615",81,"GO:0009617",0.3559,2,"response to virus","response to bacterium",0.946119967793881,0.268,0.693
"GO:0017085",23,"GO:0009636",0.35339,18,"response to insecticide","response to toxic substance",0.949022544283414,0.37025,0.924
"GO:0000122",50,"GO:0051253",0.35316,280,"negative regulation of transcription by RNA polymerase II","negative regulation of RNA metabolic process",0.843269726247987,0.2491875,0.934
"GO:0007411",90,"GO:0032989",0.35316,222,"axon guidance","cellular component morphogenesis",0.83373268921095,0.213333333333333,0.881
"GO:0071407",74,"GO:0048149",0.34963,0,"cellular response to organic cyclic compound","behavioral response to ethanol",0.926196457326892,0.312125,0.626
"GO:0001578",65,"GO:0007018",0.34891,13,"microtubule bundle formation","microtubule-based movement",0.942764090177134,0.35,0.665
"GO:0016567",41,"GO:0016570",0.34838,208,"protein ubiquitination","histone modification",0.936604669887279,0.281666666666667,0.759
"GO:1901135",11,"GO:0006022",0.34831,3,"carbohydrate derivative metabolic process","aminoglycan metabolic process",0.949880837359098,0.389333333333333,0.751
"GO:0071704",119,"GO:0043170",0.34798,4,"organic substance metabolic process","macromolecule metabolic process",0.93522383252818,0.496,0.646
"GO:0010498",21,"GO:0009057",0.34676,30,"proteasomal protein catabolic process","macromolecule catabolic process",0.931793880837359,0.20375,0.871
"GO:0043161",21,"GO:0009057",0.34676,157,"proteasome-mediated ubiquitin-dependent protein catabolic process","macromolecule catabolic process",0.932522544283414,0.196833333333333,0.858
"GO:0060341",89,"GO:0051050",0.34639,0,"regulation of cellular localization","positive regulation of transport",0.879372785829308,0.2786,0.793
"GO:0048634",25,"GO:0007525",0.3456,0,"regulation of muscle organ development","somatic muscle development",0.883777777777778,0.388875,0.683
"GO:0051707",81,"GO:0009617",0.34449,0,"response to other organism","response to bacterium",0.934760064412238,0.298230769230769,0.898
"GO:0008345",148,"GO:0042048",0.34441,34,"larval locomotory behavior","olfactory behavior",0.944426731078905,0.426125,0.534
"GO:1901701",74,"GO:0048149",0.34194,0,"cellular response to oxygen-containing compound","behavioral response to ethanol",0.919151368760064,0.284125,0.758
"GO:0030097",117,"GO:0030097",0.34019,13,"hemopoiesis","hemopoiesis",0.918425925925926,0.368,0
"GO:0010632",7,"GO:0050918",0.33951,1,"regulation of epithelial cell migration","positive chemotaxis",0.86813768115942,0.28378947368421,0.65
"GO:0007501",59,"GO:0048663",0.3394,5,"mesodermal cell fate specification","neuron fate commitment",0.901184380032206,0.443,0.597
"GO:1901575",21,"GO:0009057",0.3394,2,"organic substance catabolic process","macromolecule catabolic process",0.940625603864734,0.21175,0.916
"GO:0030178",48,"GO:0060828",0.33882,5,"negative regulation of Wnt signaling pathway","regulation of canonical Wnt signaling pathway",0.859035426731079,0.244714285714286,0.923
"GO:0032984",16,"GO:0022411",0.33881,0,"protein-containing complex disassembly","cellular component disassembly",0.944987117552335,0.226777777777778,0.945
"GO:0006575",84,"GO:0006575",0.33692,0,"cellular modified amino acid metabolic process","cellular modified amino acid metabolic process",0.944995974235105,0.529,0
"GO:0051606",77,"GO:0016048",0.33579,0,"detection of stimulus","detection of temperature stimulus",0.948550724637681,0.211384615384615,0.738
"GO:0035206",147,"GO:0031344",0.33574,27,"regulation of hemocyte proliferation","regulation of cell projection organization",0.849687600644122,0.4027,0.721
"GO:0008544",146,"GO:0048729",0.33525,9,"epidermis development","tissue morphogenesis",0.940385668276973,0.42175,0.663
"GO:0032774",145,"GO:0006357",0.33466,0,"RNA biosynthetic process","regulation of transcription by RNA polymerase II",0.90029307568438,0.2265,0.85
"GO:0040018",27,"GO:0045926",0.3341,28,"positive regulation of multicellular organism growth","negative regulation of growth",0.855450885668277,0.302791666666667,0.696
"GO:0007350",85,"GO:0048598",0.33354,22,"blastoderm segmentation","embryonic morphogenesis",0.903355072463768,0.322222222222222,0.778
"GO:0048024",141,"GO:0006397",0.33105,13,"regulation of mRNA splicing, via spliceosome","mRNA processing",0.868531400966184,0.2475,0.824
"GO:0046777",144,"GO:0046777",0.32928,32,"protein autophosphorylation","protein autophosphorylation",0.933615942028986,1,0
"GO:0009792",85,"GO:0048598",0.32834,18,"embryo development ending in birth or egg hatching","embryonic morphogenesis",0.912285024154589,0.276888888888889,0.766
"GO:0044271",116,"GO:0044271",0.32678,0,"cellular nitrogen compound biosynthetic process","cellular nitrogen compound biosynthetic process",0.903590177133655,0.561333333333333,0
"GO:0046578",9,"GO:0007264",0.32664,6,"regulation of Ras protein signal transduction","small GTPase mediated signal transduction",0.872099033816425,0.199545454545455,0.916
"GO:0060361",7,"GO:0050918",0.32587,11,"flight","positive chemotaxis",0.989425925925926,0.405842105263158,0.586
"GO:0007028",143,"GO:0007316",0.32586,0,"cytoplasm organization","pole plasm RNA localization",0.951602254428341,0.2245,0.957
"GO:0008586",142,"GO:0007552",0.32525,54,"imaginal disc-derived wing vein morphogenesis","metamorphosis",0.906170692431562,0.629,0.742
"GO:0043069",124,"GO:0010623",0.32359,11,"negative regulation of programmed cell death","programmed cell death involved in cell development",0.897970209339775,0.261578947368421,0.749
"GO:0051607",81,"GO:0009617",0.32328,49,"defense response to virus","response to bacterium",0.943621578099839,0.270384615384615,0.681
"GO:0000381",141,"GO:0006397",0.31957,124,"regulation of alternative mRNA splicing, via spliceosome","mRNA processing",0.870413043478261,0.256333333333333,0.811
"GO:0010646",96,"GO:0010647",0.3187,0,"regulation of cell communication","positive regulation of cell communication",0.881615136876006,0.3396,0.847
"GO:0060249",19,"GO:0060250",0.31864,0,"anatomical structure homeostasis","germ-line stem-cell niche homeostasis",0.950675523349436,0.305769230769231,0.899
"GO:0006807",116,"GO:0044271",0.31832,12,"nitrogen compound metabolic process","cellular nitrogen compound biosynthetic process",0.930648148148148,0.599333333333333,0.561
"GO:0009968",96,"GO:0010647",0.31797,3,"negative regulation of signal transduction","positive regulation of cell communication",0.833387278582931,0.3534,0.755
"GO:0051129",97,"GO:0051130",0.3158,0,"negative regulation of cellular component organization","positive regulation of cellular component organization",0.869520128824477,0.262307692307692,0.709
"GO:0050808",22,"GO:0045216",0.31306,81,"synapse organization","cell-cell junction organization",0.940283413848631,0.239285714285714,0.81
"GO:0048168",73,"GO:1900073",0.31266,3,"regulation of neuronal synaptic plasticity","regulation of neuromuscular synaptic transmission",0.908202898550725,0.341636363636364,0.703
"GO:0008589",37,"GO:0008593",0.31051,2,"regulation of smoothened signaling pathway","regulation of Notch signaling pathway",0.87267230273752,0.42375,0.571
"GO:0051234",122,"GO:0051641",0.31047,0,"establishment of localization","cellular localization",0.948916264090177,0.341333333333333,0.733
"GO:2000274",140,"GO:0007427",0.31024,10,"regulation of epithelial cell migration, open tracheal system","epithelial cell migration, open tracheal system",0.856909017713366,0.342,0.894
"GO:0015711",88,"GO:0015849",0.30829,1,"organic anion transport","organic acid transport",0.954467793880837,0.338888888888889,0.634
"GO:0051046",89,"GO:0051050",0.30829,2,"regulation of secretion","positive regulation of transport",0.896706119162641,0.228566666666667,0.822
"GO:0034660",75,"GO:0034470",0.30805,0,"ncRNA metabolic process","ncRNA processing",0.919088566827697,0.296714285714286,0.941
"GO:0007163",139,"GO:0030010",0.30619,24,"establishment or maintenance of cell polarity","establishment of cell polarity",0.981140901771337,0.313166666666667,0.866
"GO:0007628",138,"GO:0007626",0.30191,20,"adult walking behavior","locomotory behavior",0.946333333333333,0.4,0.803
"GO:0090659",138,"GO:0007626",0.30191,0,"walking behavior","locomotory behavior",0.946971014492754,0.399,0.806
"GO:0010453",59,"GO:0048663",0.30185,0,"regulation of cell fate commitment","neuron fate commitment",0.868717391304348,0.332142857142857,0.69
"GO:0009069",30,"GO:0009069",0.29997,0,"serine family amino acid metabolic process","serine family amino acid metabolic process",0.935246376811594,0.373,0
"GO:0048067",72,"GO:0048070",0.29989,9,"cuticle pigmentation","regulation of developmental pigmentation",0.923382447665056,0.307,0.798
"GO:0001700",85,"GO:0048598",0.29914,48,"embryonic development via the syncytial blastoderm","embryonic morphogenesis",0.912723027375201,0.278,0.762
"GO:0050688",81,"GO:0009617",0.29758,8,"regulation of defense response to virus","response to bacterium",0.898078099838969,0.294076923076923,0.61
"GO:0007474",60,"GO:0009886",0.29715,57,"imaginal disc-derived wing vein specification","post-embryonic animal morphogenesis",0.89904347826087,0.4226,0.754
"GO:1990255",137,"GO:1990255",0.29656,5,"subsynaptic reticulum organization","subsynaptic reticulum organization",0.960876811594203,1,0
"GO:0005996",24,"GO:0005975",0.29592,0,"monosaccharide metabolic process","carbohydrate metabolic process",0.94987037037037,0.295285714285714,0.872
"GO:0021700",92,"GO:0021700",0.29542,0,"developmental maturation","developmental maturation",0.939576489533011,0.33325,0
"GO:0010608",42,"GO:0009889",0.29525,6,"post-transcriptional regulation of gene expression","regulation of biosynthetic process",0.862012882447665,0.368857142857143,0.67
"GO:0006518",36,"GO:0034248",0.29463,5,"peptide metabolic process","regulation of amide metabolic process",0.932938808373591,0.245636363636364,0.776
"GO:2000241",136,"GO:2000243",0.29321,0,"regulation of reproductive process","positive regulation of reproductive process",0.914329307568438,0.402,0.944
"GO:0044238",119,"GO:0043170",0.29204,0,"primary metabolic process","macromolecule metabolic process",0.932850241545894,0.5232,0.567
"GO:0071310",74,"GO:0048149",0.29189,0,"cellular response to organic substance","behavioral response to ethanol",0.917228663446055,0.26725,0.715
"GO:0010927",94,"GO:0048859",0.29175,0,"cellular component assembly involved in morphogenesis","formation of anatomical boundary",0.882061996779388,0.364818181818182,0.67
"GO:0019318",24,"GO:0005975",0.29174,4,"hexose metabolic process","carbohydrate metabolic process",0.950514492753623,0.295428571428571,0.86
"GO:0007478",135,"GO:0035222",0.29167,5,"leg disc morphogenesis","wing disc pattern formation",0.903313204508857,0.3554,0.589
"GO:0044703",126,"GO:0044703",0.29112,0,"multi-organism reproductive process","multi-organism reproductive process",0.976450885668277,0.5755,0
"GO:0071242",54,"GO:0008286",0.29105,3,"cellular response to ammonium ion","insulin receptor signaling pathway",0.941612721417069,0.38125,0.687
"GO:1901607",128,"GO:0006082",0.29019,0,"alpha-amino acid biosynthetic process","organic acid metabolic process",0.92440499194847,0.249714285714286,0.74
"GO:0007041",86,"GO:0030705",0.2876,11,"lysosomal transport","cytoskeleton-dependent intracellular transport",0.948380032206119,0.415555555555556,0.559
"GO:0044272",105,"GO:0006790",0.28741,0,"sulfur compound biosynthetic process","sulfur compound metabolic process",0.941825281803543,0.29725,0.927
"GO:0048172",73,"GO:1900073",0.28599,8,"regulation of short-term neuronal synaptic plasticity","regulation of neuromuscular synaptic transmission",0.911622383252818,0.362636363636364,0.679
"GO:0045187",57,"GO:0045995",0.28484,21,"regulation of circadian sleep/wake cycle, sleep","regulation of embryonic development",0.881585346215781,0.3136875,0.575
"GO:0043066",124,"GO:0010623",0.28437,110,"negative regulation of apoptotic process","programmed cell death involved in cell development",0.898460547504026,0.240157894736842,0.742
"GO:0010639",97,"GO:0051130",0.28419,0,"negative regulation of organelle organization","positive regulation of cellular component organization",0.870723027375201,0.238307692307692,0.67
"GO:0050807",93,"GO:0065008",0.28401,17,"regulation of synapse organization","regulation of biological quality",0.872775362318841,0.256857142857143,0.763
"GO:1901564",134,"GO:0006508",0.284,0,"organonitrogen compound metabolic process","proteolysis",0.924942834138486,0.4615,0.644
"GO:0072499",90,"GO:0032989",0.28394,31,"photoreceptor cell axon guidance","cellular component morphogenesis",0.864871980676329,0.35925,0.684
"GO:0048085",72,"GO:0048070",0.28386,4,"adult chitin-containing cuticle pigmentation","regulation of developmental pigmentation",0.921068438003221,0.325,0.772
"GO:0098534",79,"GO:0031023",0.28263,6,"centriole assembly","microtubule organizing center organization",0.939369565217391,0.267571428571429,0.914
"GO:0036335",19,"GO:0060250",0.28042,38,"intestinal stem cell homeostasis","germ-line stem-cell niche homeostasis",0.953885668276973,0.344230769230769,0.779
"GO:0048872",19,"GO:0060250",0.28042,0,"homeostasis of number of cells","germ-line stem-cell niche homeostasis",0.953160225442834,0.335153846153846,0.79
"GO:0023051",83,"GO:0007165",0.27926,1,"regulation of signaling","signal transduction",0.898020128824477,0.287571428571429,0.742
"GO:0008406",125,"GO:0035112",0.27919,28,"gonad development","genitalia morphogenesis",0.895297906602254,0.279125,0.861
"GO:0048585",133,"GO:0032103",0.27835,0,"negative regulation of response to stimulus","positive regulation of response to external stimulus",0.859332528180354,0.372333333333333,0.662
